CALC000041,CALC000046,CALC000103,CALC000120,CALC000125,CALC000143,CALC000152,CALC000168,CALC000713,CALC000722,CALC000735,timestamp
66.8289,22.90475,1.331,2.162,2.0439999999999996,74.69550000000001,43.68815,35.06755,50.922250000000005,27.91,34.26875,2024-06-28 09:00:00
67.17125,22.8859,1.33505,2.1487,2.03125,78.01565,43.16525,35.3227,50.880250000000004,27.9165,34.13875,2024-06-29 09:00:00
67.61775,22.8288,1.3343,2.1382499999999998,2.021,81.3283,42.702149999999996,35.62,50.85925,27.939349999999997,34.02535,2024-06-30 09:00:00
68.0988,1.296,1.3533,2.1382499999999998,2.021,82.3907,42.3782,35.9024,50.854,27.959500000000002,34.01475,2024-07-01 09:00:00
68.4478,22.825,1.34475,2.11925,2.013,80.83215,42.20015,36.17355,50.8645,27.976,33.909,2024-07-02 09:00:00
68.036,22.804,1.33625,2.105,2.001,81.4454,42.3153,36.03715,50.859,27.956000000000003,33.8475,2024-07-03 09:00:00
67.73415,22.756,1.3323,2.086,1.9865,77.9258,42.43475,35.8722,50.78575,27.9305,33.79605,2024-07-04 09:00:00
67.6405,22.74,1.3304,2.0815,1.9716,83.629,42.344,35.761849999999995,50.67575,27.9123,33.73975,2024-07-05 09:00:00
67.6109,22.7235,1.3293,2.068,1.956,83.66794999999999,41.82195,36.0105,50.54305,27.9413,33.716,2024-07-06 09:00:00
67.57215,22.74,1.33,2.06325,1.9412500000000001,85.06665,41.38695,36.27265,50.48425,28.03775,33.831,2024-07-07 09:00:00
67.48395,22.70205,1.33,2.049,1.929,86.0039,40.9366,36.502449999999996,50.479,28.0515,33.90075,2024-07-08 09:00:00
67.36355,22.655,1.3285,2.04425,1.911,81.17195,40.4069,36.74935,50.44775,28.082,33.96125,2024-07-09 09:00:00
66.9023,22.6385,1.3409,2.03,1.89835,79.836,39.8416,36.96325,50.37525,28.07875,33.93875,2024-07-10 09:00:00
66.3835,22.58575,1.34105,2.0252499999999998,1.8820000000000001,78.81645,39.2464,37.1591,50.297250000000005,28.075499999999998,33.8475,2024-07-11 09:00:00
66.0281,22.5444,1.3322500000000002,2.011,1.8696000000000002,78.58605,38.635000000000005,37.32775,50.2345,28.0815,33.754999999999995,2024-07-12 09:00:00
65.92905,22.486,1.332,2.0053,1.85125,82.85955,38.0275,37.48355,50.1205,28.0515,33.70075,2024-07-13 09:00:00
65.81145000000001,22.448999999999998,1.3305500000000001,1.992,1.839,82.4572,37.436,37.6848,49.9925,28.02115,33.679,2024-07-14 09:00:00
65.64165,22.391,1.3355,1.992,1.825,77.7539,36.81805,37.8883,49.855199999999996,27.989,33.646,2024-07-15 09:00:00
65.15755,22.2965,1.3325,1.974,1.8045,79.668,36.1856,38.055,49.7085,27.94775,33.6312,2024-07-16 09:00:00
64.75415,22.227249999999998,1.33105,1.96925,1.786,77.70715,35.50075,38.2091,49.5727,27.91765,33.6035,2024-07-17 09:00:00
64.49719999999999,22.14,1.33175,1.955,1.76775,76.0938,34.78915,38.373900000000006,49.4266,27.88425,33.5725,2024-07-18 09:00:00
64.1337,22.098,1.33375,1.955,1.75725,76.88295,34.07915,38.55995,49.27395,27.8405,33.527,2024-07-19 09:00:00
63.87025,22.046,1.3327,1.955,1.743,82.1602,33.4173,38.71355,49.131,27.79775,33.48775,2024-07-20 09:00:00
63.66325,22.046,1.33195,1.93125,1.7225000000000001,83.64065,32.80665,38.88855,48.97325,27.74475,33.44125,2024-07-21 09:00:00
63.1108,22.01655,1.32785,1.917,1.702,79.55075,32.20975,39.12045,48.82305,27.69225,33.396,2024-07-22 09:00:00
62.54815,22.046,1.33745,1.91225,1.684,72.3633,31.65375,39.378699999999995,48.669250000000005,27.64855,33.3575,2024-07-23 09:00:00
62.21415,22.046,1.3375,1.898,1.66925,82.03125,30.98075,39.55025,48.483,27.59075,33.3265,2024-07-24 09:00:00
61.9317,21.97975,1.3286,1.898,1.649,77.1328,30.49005,39.634550000000004,48.30575,27.52575,33.274,2024-07-25 09:00:00
61.646950000000004,21.9485,1.3256999999999999,1.8844999999999998,1.6305,81.7932,29.796149999999997,39.81205,48.11075,27.4795,33.2365,2024-07-26 09:00:00
61.527950000000004,21.881,1.3292,1.88,1.612,84.73835,29.0794,40.0418,47.926,27.43075,33.18275,2024-07-27 09:00:00
61.31675,21.81325,1.3363,1.861,1.592,82.2149,28.3755,40.2893,47.7234,27.378500000000003,33.1372,2024-07-28 09:00:00
60.779399999999995,21.736,1.3268499999999999,1.85625,1.575,83.51950000000001,27.639850000000003,40.514250000000004,47.522999999999996,27.32675,33.08975,2024-07-29 09:00:00
60.2578,21.7147,1.32635,1.842,1.555,81.4299,26.89065,40.73965,47.30295,27.2668,33.0515,2024-07-30 09:00:00
59.841049999999996,21.61885,1.3258,1.82775,1.5405,80.547,26.10735,40.977599999999995,47.09725,27.207,32.99975,2024-07-31 09:00:00
59.49995,21.56775,1.3256999999999999,1.8185,1.522,82.78909999999999,25.361449999999998,41.18395,46.885999999999996,27.136,32.95325,2024-08-01 09:00:00
59.18175,21.50185,1.33685,1.805,1.504,80.20715,24.8732,41.34475,46.70425,27.08125,32.905,2024-08-02 09:00:00
59.2967,21.3993,1.3409,1.78695,1.485,82.4375,24.70965,41.657799999999995,46.56725,27.0348,32.8735,2024-08-03 09:00:00
59.2649,21.343249999999998,1.3274,1.767,1.469,77.15635,24.40385,41.74145,46.387,26.98175,32.83425,2024-08-04 09:00:00
59.0923,21.26725,1.325,1.767,1.45475,77.8556,23.93345,41.7375,46.21155,26.92425,32.783,2024-08-05 09:00:00
58.62965,21.206,1.3246,1.7622499999999999,1.4352,78.7032,23.43545,41.7336,46.0231,26.866,32.744249999999994,2024-08-06 09:00:00
58.059,21.100250000000003,1.32195,1.748,1.418,78.65639999999999,22.9542,41.73065,45.8451,26.799,32.692499999999995,2024-08-07 09:00:00
57.66975,21.016000000000002,1.3185,1.74325,1.3992499999999999,78.7891,22.46465,41.70625,45.67415,26.72575,32.647549999999995,2024-08-08 09:00:00
57.4092,20.935499999999998,1.3194000000000001,1.729,1.383,75.52355,22.13655,41.57275,45.5215,26.65645,32.6025,2024-08-09 09:00:00
57.0723,20.84075,1.3244500000000001,1.729,1.3625,83.0664,21.78875,41.41995,45.36775,26.5932,32.55625,2024-08-10 09:00:00
56.8985,20.7871,1.325,1.7245000000000001,1.344,79.49225,21.415750000000003,41.32665,45.2095,26.535,32.5125,2024-08-11 09:00:00
56.45995,20.681,1.3251,1.7119,1.3268,87.4102,21.04795,41.1646,45.03225,26.4635,32.457750000000004,2024-08-12 09:00:00
56.0737,20.5975,1.3233000000000001,1.711,1.3094999999999999,82.07055,20.716,41.07475,44.85225,26.39695,32.436,2024-08-13 09:00:00
57.41435,20.48475,1.3247,1.711,1.291,86.0274,20.5518,40.91845,44.724000000000004,26.3515,32.408,2024-08-14 09:00:00
63.79275,20.38485,1.327,1.711,1.2763,85.30465,20.7956,40.6974,44.634,26.2967,32.38625,2024-08-15 09:00:00
63.62435,20.2949,1.33075,1.711,1.2608000000000001,83.47645,20.92645,40.4568,44.53745,26.23525,32.37075,2024-08-16 09:00:00
63.271550000000005,20.2375,1.326,1.711,1.248,76.13675,20.95345,40.2781,44.39825,26.1702,32.3315,2024-08-17 09:00:00
63.0296,20.131,1.322,1.711,1.2324,78.2892,21.0945,40.03405,44.269800000000004,26.1185,32.28075,2024-08-18 09:00:00
62.52135,20.06325,1.32635,1.711,1.215,80.07435,21.4015,39.71885,44.13565,26.0565,32.24875,2024-08-19 09:00:00
61.97585,19.990000000000002,1.33,1.711,1.207,85.14075,21.5254,39.42215,43.98605,25.98875,32.205999999999996,2024-08-20 09:00:00
61.6125,19.85925,1.32375,1.711,1.195,82.50395,21.4895,39.236399999999996,43.84925,25.911,32.166,2024-08-21 09:00:00
61.551,19.7775,1.3229,1.711,1.1632,71.56265,21.39125,39.08835,43.71425,25.8437,32.137,2024-08-22 09:00:00
61.31685,19.6995,0.91015,1.711,1.1471,75.0235,21.40645,38.78445,43.59785,25.81125,32.137,2024-08-23 09:00:00
61.0294,19.6214,0.7705,1.711,1.135,74.6369,21.4935,38.5632,43.49125,25.75575,32.137,2024-08-24 09:00:00
60.8635,19.52875,0.77,1.711,1.1234,75.7736,21.5537,38.3467,43.3755,25.685000000000002,32.1225,2024-08-25 09:00:00
60.34495,19.44825,0.7715000000000001,1.711,1.1034,83.23835,21.712600000000002,37.9863,43.28725,25.61425,32.108,2024-08-26 09:00:00
59.8878,19.36185,0.7721,1.711,1.08825,80.2385,22.0963,37.62055,43.2415,25.54,32.068,2024-08-27 09:00:00
59.56275,19.28625,0.773,1.711,1.072,74.48045,22.26725,37.25595,43.153999999999996,25.4679,32.016999999999996,2024-08-28 09:00:00
59.34765,19.243,0.7749,1.711,1.058,83.45705,22.4135,36.795100000000005,43.0229,25.4025,31.954050000000002,2024-08-29 09:00:00
59.11775,19.18225,0.7763,1.711,1.041,80.4336,22.534750000000003,36.41685,42.88375,25.34585,31.875500000000002,2024-08-30 09:00:00
59.0641,19.13015,0.7757000000000001,1.711,1.025,85.66815,22.6412,36.0067,42.7175,25.295650000000002,31.801750000000002,2024-08-31 09:00:00
58.973200000000006,19.06025,0.775,1.711,1.009,83.40625,22.753500000000003,35.6288,42.488550000000004,25.2495,31.733,2024-09-01 09:00:00
58.5414,19.018,0.7746999999999999,1.711,0.9932,81.37115,22.88525,35.23065,42.287549999999996,25.2495,31.69725,2024-09-02 09:00:00
58.337,18.9597,0.7725,1.711,0.9828,88.28915,23.0985,34.8119,42.13575,25.240000000000002,31.68335,2024-09-03 09:00:00
59.36765,18.91155,0.77965,1.711,0.988,85.37514999999999,23.34605,34.47355,42.0775,25.27595,31.72575,2024-09-04 09:00:00
60.79405,18.868499999999997,0.8068000000000001,1.711,0.982,83.34385,23.50565,34.2673,42.2125,25.4371,31.7945,2024-09-05 09:00:00
60.78345,18.8229,0.7919,1.711,0.9892,85.5275,23.22195,34.432900000000004,42.2871,25.484,31.809,2024-09-06 09:00:00
62.179,18.7991,0.7808,1.711,0.9916,81.98455,22.87285,34.5593,42.4575,25.484,31.7945,2024-09-07 09:00:00
62.95985,18.7541,0.7877500000000001,1.7015,0.9888,83.16405,22.660800000000002,34.64105,42.61725,25.473,31.7635,2024-09-08 09:00:00
63.59375,18.68345,0.7944,1.692,0.986,83.3477,22.396,34.73015,42.6855,25.44735,31.711750000000002,2024-09-09 09:00:00
63.51085,18.6325,0.77485,1.692,0.978,83.0978,22.10085,34.8201,42.63975,25.420749999999998,31.66825,2024-09-10 09:00:00
63.4516,18.570999999999998,0.78625,1.692,0.9728,83.08985,21.77845,34.95955,42.5715,25.3845,31.618000000000002,2024-09-11 09:00:00
63.359700000000004,18.50625,0.77435,1.692,0.96195,82.7265,21.4351,35.0576,42.4914,25.3534,31.5565,2024-09-12 09:00:00
63.26475,18.424100000000003,0.7834,1.692,0.951,84.05080000000001,21.18465,35.10855,42.363,25.31455,31.499499999999998,2024-09-13 09:00:00
62.9478,18.3505,0.77275,1.692,0.9386,84.6329,20.96005,35.13225,42.220299999999995,25.271,31.4275,2024-09-14 09:00:00
62.6938,18.2888,0.77835,1.692,0.929,82.81645,20.7129,35.16995,42.075649999999996,25.22825,31.3695,2024-09-15 09:00:00
62.272800000000004,18.199849999999998,0.7731,1.6825,0.917,83.68365,20.327550000000002,35.295100000000005,41.932,25.174,31.31055,2024-09-16 09:00:00
61.814099999999996,18.1109,0.77425,1.673,0.906,81.01965,20.149250000000002,35.2645,41.78145,25.124499999999998,31.25825,2024-09-17 09:00:00
62.0601,18.0465,0.7696000000000001,1.673,0.894,80.31645,20.1204,35.0827,41.63535,25.08325,31.2087,2024-09-18 09:00:00
62.0188,18.001,0.7707,1.673,0.884,82.5782,19.8881,35.00325,41.513999999999996,25.0445,31.182000000000002,2024-09-19 09:00:00
62.36765,17.9545,0.77475,1.673,0.8702,83.73845,19.65635,35.0017,41.435249999999996,25.0019,31.26425,2024-09-20 09:00:00
63.08825,17.941,0.7761,1.673,0.863,86.05885,19.55825,35.0097,41.355199999999996,24.94025,31.37325,2024-09-21 09:00:00
63.821,17.93405,0.7762,1.6825,0.8553999999999999,87.94145,19.4009,35.01155,41.3135,24.914,31.49925,2024-09-22 09:00:00
64.0895,17.887,0.774,1.692,0.849,79.95705,19.04545,35.1971,41.275949999999995,24.8925,31.6701,2024-09-23 09:00:00
64.1202,17.87275,0.7747,1.673,0.841,84.3242,19.01775,35.00475,41.224000000000004,24.8518,31.80075,2024-09-24 09:00:00
64.0788,17.8424,0.78235,1.673,0.8313999999999999,83.88675,18.68005,35.0592,41.1445,24.7975,31.89075,2024-09-25 09:00:00
64.05465000000001,17.806,0.7774,1.673,0.82475,78.879,18.626549999999998,34.9633,41.09075,24.738500000000002,31.9495,2024-09-26 09:00:00
63.9786,17.75575,0.77175,1.673,0.8104,84.0743,18.56745,34.8026,41.01,24.67775,32.0015,2024-09-27 09:00:00
63.90755,17.7,0.77475,1.673,0.8,80.9922,18.42515,34.7288,40.8971,24.602,32.0325,2024-09-28 09:00:00
63.726150000000004,17.628,0.7704500000000001,1.673,0.7837500000000001,78.85165,18.2592,34.6517,40.78745,24.52825,32.068,2024-09-29 09:00:00
63.32085,17.555999999999997,0.7709,1.673,0.77565,83.53925,18.107,34.528949999999995,40.6614,24.4545,32.11425,2024-09-30 09:00:00
62.9051,17.50275,0.76725,1.65875,0.7682,82.19534999999999,17.939,34.42935,40.52435,24.387,32.15875,2024-10-01 09:00:00
62.874300000000005,17.448999999999998,0.7668,1.654,0.7594000000000001,80.7462,17.7852,34.3608,40.38975,24.328500000000002,32.22025,2024-10-02 09:00:00
67.26474999999999,17.43935,0.78285,1.654,0.7542,77.31265,17.83605,34.444500000000005,40.3195,24.30925,32.4065,2024-10-03 09:00:00
67.89315,17.3886,0.77785,1.654,0.7404999999999999,82.87899999999999,17.99695,34.30345,40.25425,24.265,32.542,2024-10-04 09:00:00
67.81155,17.37,0.7693,1.654,0.7243999999999999,86.1875,18.0019,34.1505,40.206,24.22425,32.66925,2024-10-05 09:00:00
67.6151,17.316,0.7765500000000001,1.654,0.7223999999999999,80.0352,18.06615,33.93895,40.215500000000006,24.169,32.835499999999996,2024-10-06 09:00:00
67.17525,17.29345,0.7787,1.654,0.714,77.81255,18.06075,33.724599999999995,30.625,24.122500000000002,32.99225,2024-10-07 09:00:00
67.393,17.241,0.7761,1.6444999999999999,0.706,85.0313,18.0113,33.4463,40.223,24.104,33.18755,2024-10-08 09:00:00
67.40375,17.2155,0.76875,1.635,0.6996,96.3829,18.01655,33.1517,40.2791,24.098599999999998,33.35725,2024-10-09 09:00:00
67.30205,17.201999999999998,0.775,1.635,0.6915,82.2383,18.0675,33.02965,40.293,24.074749999999998,33.5265,2024-10-10 09:00:00
67.182,17.171,0.76515,1.635,0.681,77.66015,18.21905,32.7695,40.293,24.03925,33.6865,2024-10-11 09:00:00
67.16585,17.159,0.763,1.635,0.677,81.8829,18.3916,32.5017,40.28905,24.002,33.83245,2024-10-12 09:00:00
66.99745,17.105,0.7658,1.635,0.6666000000000001,81.00785,18.547250000000002,32.2535,40.271750000000004,23.955,33.9695,2024-10-13 09:00:00
66.49865,17.088,0.76805,1.635,0.659,83.6602,18.703500000000002,31.97485,40.218500000000006,23.9103,34.12225,2024-10-14 09:00:00
66.1217,17.0475,0.766,1.635,0.65275,85.1486,18.85545,31.70175,40.14925,23.86325,34.268550000000005,2024-10-15 09:00:00
66.1135,16.992,0.7645,1.635,0.655,84.8125,19.004649999999998,31.4645,40.2015,23.86825,34.4085,2024-10-16 09:00:00
67.68575,16.9525,0.76865,1.635,0.66255,82.52725000000001,19.33635,31.23505,40.53555,24.02715,34.6575,2024-10-17 09:00:00
69.5173,16.9621,0.7655,1.635,0.671,76.5704,19.8946,30.9425,41.1516,24.38815,35.1005,2024-10-18 09:00:00
69.12415,16.948,0.78895,1.635,0.671,84.7306,20.23405,30.601300000000002,41.6121,24.543,35.538250000000005,2024-10-19 09:00:00
69.00115,16.895,0.77325,1.635,0.665,77.39865,20.485,30.36525,41.9314,24.62325,35.85525,2024-10-20 09:00:00
68.86885000000001,16.866,0.77,1.635,0.657,78.3125,20.7055,30.0239,42.172,24.65975,36.1095,2024-10-21 09:00:00
68.79145,16.818,0.7852,1.635,0.646,82.047,20.90075,29.6515,42.37125,24.68975,36.331,2024-10-22 09:00:00
68.7355,16.7778,0.7763,1.635,0.64,80.3595,21.06655,29.34255,42.556349999999995,24.7165,36.53825,2024-10-23 09:00:00
68.68705,16.744,0.762,1.635,0.6348,84.87115,21.257550000000002,29.0194,42.68575,24.74925,36.649,2024-10-24 09:00:00
68.7178,16.7135,0.7637,1.635,0.632,83.71105,21.43755,28.766849999999998,42.805749999999996,24.78475,36.7562,2024-10-25 09:00:00
84.6404,16.687,0.7798,1.654,0.69825,83.75,22.03515,28.57285,45.68025,26.141550000000002,37.25315,2024-10-26 09:00:00
91.8637,16.687,0.79395,1.6635,0.89845,83.75,23.32175,28.304,48.6948,27.6101,37.99255,2024-10-27 09:00:00
96.93455,16.7741,0.7788,2.2135,1.6715,83.75,24.10595,27.9847,50.0822,28.29165,38.553,2024-10-28 09:00:00
99.8957,17.255,0.7811,3.43975,2.11055,83.75,24.70275,27.679949999999998,51.0549,28.75835,38.96625,2024-10-29 09:00:00
99.5161,17.48475,0.7821,4.1843,2.3509,83.75,25.3662,27.39255,51.83385,29.24585,39.3009,2024-10-30 09:00:00
97.9721,17.5785,0.7784,4.64725,2.5060000000000002,83.5821,26.2459,27.1913,52.769400000000005,30.4814,39.78675,2024-10-31 09:00:00
100.1537,17.6436,0.78565,4.9815000000000005,2.6247499999999997,80.18365,27.072300000000002,27.1386,53.71105,31.3027,40.24735,2024-11-01 09:00:00
100.7553,17.6865,0.8603999999999999,5.6926,2.8858,85.58995,27.6754,27.0872,54.48885,31.86095,40.588499999999996,2024-11-02 09:00:00
100.62425,17.727,0.9197500000000001,9.36855,4.0574,82.4688,28.12865,27.0935,55.121700000000004,32.2773,40.8255,2024-11-03 09:00:00
101.30624999999999,17.743,1.1706,12.2058,5.0215499999999995,78.66805,28.5027,27.00375,55.6925,32.67215,41.06305,2024-11-04 09:00:00
100.62165,17.77,1.2563499999999999,14.3356,5.8451,75.88295,28.81815,26.897,56.2435,33.0368,41.2675,2024-11-05 09:00:00
100.4934,17.84545,1.2661,15.52155,6.3319,91.88285,29.2301,26.7896,56.8519,33.35025,41.51645,2024-11-06 09:00:00
100.4934,17.932,1.2863,16.361600000000003,6.7578,78.75399999999999,29.8528,26.8776,57.451499999999996,33.68325,41.8521,2024-11-07 09:00:00
100.2848,18.001,1.30725,17.05825,7.1741,83.42975,30.01755,27.101399999999998,57.976749999999996,33.98155,42.18495,2024-11-08 09:00:00
100.10015,18.0343,1.3131,17.6392,7.4815000000000005,84.3515,30.52515,27.0407,58.418350000000004,34.2424,42.457,2024-11-09 09:00:00
99.9585,18.087,1.3124,18.111,7.7222,81.08985,30.9098,27.08055,58.79775,34.47145,42.673249999999996,2024-11-10 09:00:00
99.7701,18.08715,1.30735,18.46895,7.9119,82.4103,31.11935,27.12745,59.12455,34.668800000000005,42.860299999999995,2024-11-11 09:00:00
99.86225,18.091,1.3021500000000001,18.75665,8.0645,81.17575,31.1589,27.2491,59.401250000000005,34.84365,43.037499999999994,2024-11-12 09:00:00
100.5294,18.1005,1.3058,18.980249999999998,8.213799999999999,79.19535,31.1049,27.4129,59.6437,35.0148,43.1772,2024-11-13 09:00:00
100.1778,18.105,1.303,19.2105,8.35325,73.3946,31.0498,27.58995,59.85095,35.158500000000004,43.313250000000004,2024-11-14 09:00:00
100.02805000000001,18.105,1.302,19.4455,8.46855,83.2578,30.9735,27.71085,60.031099999999995,35.2873,43.451499999999996,2024-11-15 09:00:00
99.85835,18.105,1.3019,19.6926,8.58225,88.66409999999999,30.8127,27.893,60.192750000000004,35.4268,43.5727,2024-11-16 09:00:00
99.68195,18.105,1.3005,19.948500000000003,8.6845,83.1876,30.68925,28.07325,60.3293,35.51925,43.6985,2024-11-17 09:00:00
99.46119999999999,18.105,1.3,20.1785,8.35595,82.22665,30.51825,28.1889,60.46125,35.65175,43.804500000000004,2024-11-18 09:00:00
99.27685,18.105,1.2991000000000001,20.40245,8.885,85.4298,30.3136,28.304650000000002,60.569,35.7308,43.9365,2024-11-19 09:00:00
98.9573,18.0978,1.29825,20.5884,8.95875,81.32435,30.0596,28.46835,60.65815,35.7994,44.04225,2024-11-20 09:00:00
98.69925,18.105,1.2977500000000002,20.756500000000003,9.01575,82.86715,29.79245,28.64465,60.71125,35.858999999999995,44.1661,2024-11-21 09:00:00
98.4266,18.09875,1.2959,20.9116,9.07165,83.6603,29.2108,29.0335,60.741,35.8938,44.342749999999995,2024-11-22 09:00:00
98.1683,18.087,1.2925,21.0245,9.118649999999999,85.5431,28.37935,29.65145,60.6995,35.9298,44.52725,2024-11-23 09:00:00
98.5162,18.087,1.2915,21.17475,9.16925,79.8399,27.6794,30.22165,60.66975,35.94375,44.722,2024-11-24 09:00:00
98.65515,18.0735,1.29,21.32525,9.214649999999999,81.34375,27.056449999999998,30.6521,60.628,35.9178,44.916,2024-11-25 09:00:00
98.3755,18.0285,1.2875,21.4304,9.2555,85.54305,26.274549999999998,31.1912,60.592999999999996,35.92085,45.113749999999996,2024-11-26 09:00:00
98.13525,17.973,1.2845,21.536749999999998,9.288,86.74615,25.4966,31.75475,60.5445,35.939499999999995,45.28525,2024-11-27 09:00:00
97.9373,17.9275,1.28225,21.626,9.317,84.793,24.7368,32.30755,60.49675,35.9473,45.467150000000004,2024-11-28 09:00:00
97.54675,17.8825,1.279,21.7245,9.343250000000001,83.92595,24.26695,32.6,60.443,35.9584,45.6625,2024-11-29 09:00:00
97.25555,17.869,1.2765499999999999,21.79525,9.37,86.62115,23.7733,32.9212,60.39,35.957,45.851,2024-11-30 09:00:00
97.05765,17.842,1.274,21.87475,9.40075,85.2539,23.38295,33.1542,60.3185,35.94825,46.0358,2024-12-01 09:00:00
96.86765,17.8105,1.2723,21.95975,9.423,85.2033,22.8341,33.4732,60.24675,35.94445,46.2249,2024-12-02 09:00:00
96.3583,17.797,1.2687,22.03475,9.444,85.22274999999999,22.270699999999998,33.8243,60.175,35.935249999999996,46.426500000000004,2024-12-03 09:00:00
95.82765,17.741933333333332,1.2661,22.105249999999998,9.454,80.8595,21.70275,34.16155,60.08675,35.9306,46.60875,2024-12-04 09:00:00
95.60675,17.727,1.262,22.161749999999998,9.468399999999999,81.918,21.192,34.3995,60.00375,35.923,46.7915,2024-12-05 09:00:00
95.40655,17.6865,1.25815,22.23225,9.492899999999999,82.26955000000001,20.93945,34.46995,59.95,35.90795,46.991,2024-12-06 09:00:00
95.21655,17.6728,1.25415,22.29585,9.5034,80.33215,20.5774,34.6105,59.91475,35.89425,47.17,2024-12-07 09:00:00
94.9519,17.6586,1.25115,22.32245,9.5106,78.1759,20.1876,34.7715,59.909,35.8719,47.35425,2024-12-08 09:00:00
94.75274999999999,17.622700000000002,1.2476500000000001,22.36015,9.525,85.4884,19.8263,34.9066,59.909,35.855,47.53035,2024-12-09 09:00:00
94.5962,17.59095,1.2432,22.391750000000002,9.537749999999999,81.293,19.4428,35.10435,59.909,35.82125,47.709500000000006,2024-12-10 09:00:00
94.9654,17.583,1.24,22.424999999999997,9.548,81.49215000000001,19.146,35.20125,59.920500000000004,35.80575,47.89065,2024-12-11 09:00:00
96.5052,17.592,1.24225,22.50925,9.558,82.31645,18.8479,35.276650000000004,59.938,35.7748,48.094300000000004,2024-12-12 09:00:00
98.86875,17.6595,1.23305,22.594,9.57875,84.30875,18.7682,35.237700000000004,59.98,35.77155,48.314,2024-12-13 09:00:00
98.86765,17.717399999999998,1.2229,22.662750000000003,9.5946,87.1563,18.8032,35.2502,60.0155,35.75085,48.4935,2024-12-14 09:00:00
98.71809999999999,17.7575,1.2197,22.712699999999998,9.611,83.48060000000001,18.75845,35.276650000000004,60.069,35.72425,48.6825,2024-12-15 09:00:00
98.55235,17.797,1.21775,22.744500000000002,9.553,77.26565,18.61755,35.2956,60.092999999999996,35.69225,48.8679,2024-12-16 09:00:00
98.4252,17.81155,1.217,22.79625,9.599,78.28905,18.4187,35.334199999999996,60.1105,35.66,49.05025,2024-12-17 09:00:00
98.29945000000001,17.8195,1.2156,22.8544,9.611,87.06265,18.24245,35.3298,60.1241,35.6308,49.237,2024-12-18 09:00:00
98.17385,17.860500000000002,1.215,22.91375,9.61725,79.4337,18.039099999999998,35.4018,60.145,35.598,49.4234,2024-12-19 09:00:00
98.0134,17.83615,1.2141000000000002,22.94175,9.62175,86.1603,17.8079,35.46875,60.12295,35.588300000000004,49.5355,2024-12-20 09:00:00
97.8781,17.815,1.2125,22.9814,9.624,84.00395,17.63175,35.60345,60.087,35.57905,49.63215,2024-12-21 09:00:00
97.7193,17.83065,1.2114,23.0153,9.6356,84.09389999999999,17.4107,35.7121,60.045,35.56195,49.7447,2024-12-22 09:00:00
97.25665000000001,17.82095,1.209,23.02095,9.64,85.43764999999999,17.125799999999998,35.8085,59.99875,35.5389,49.8436,2024-12-23 09:00:00
96.7995,17.81365,1.20645,23.064,9.64,87.65635,16.9118,35.89335,59.9301,35.527,49.918,2024-12-24 09:00:00
96.65095,17.814700000000002,1.2035,23.083,9.652000000000001,84.3361,16.72545,35.986,59.86125,35.516149999999996,50.02375,2024-12-25 09:00:00
96.5121,17.797,1.203,23.09725,9.656,86.57825,16.53475,36.06175,59.7845,35.4956,50.1184,2024-12-26 09:00:00
96.3743,17.797,1.2005,23.1251,9.656,87.93375,16.3288,36.15205,59.701499999999996,24.526666666666667,50.213499999999996,2024-12-27 09:00:00
96.23115,,1.1983,23.158,9.656,86.3634,16.1069,36.2692,59.612750000000005,35.45025,50.29925,2024-12-28 09:00:00
96.0629,,1.1965000000000001,23.177,9.66875,88.98845,15.85995,36.38465,59.51875,35.421499999999995,50.3955,2024-12-29 09:00:00
95.88785,17.732333333333333,1.19275,23.195,9.673,85.6251,15.60875,36.5068,59.442499999999995,35.4028,50.491,2024-12-30 09:00:00
95.73385,17.727,1.1902,23.2045,9.673,86.9728,15.5195,36.5005,59.35425,35.38625,50.57825,2024-12-31 09:00:00
95.6026,17.6865,1.1877499999999999,23.233,9.673,85.22665,15.5935,36.384299999999996,59.2598,35.3525,50.686,2025-01-01 09:00:00
95.3315,17.6712,1.1862,23.271,9.673,84.0626,15.64345,36.2731,59.17225,35.32975,50.77635,2025-01-02 09:00:00
95.0427,17.655,1.18335,23.2845,9.6842,85.0352,15.5938,36.23315,59.0775,35.30695,50.879,2025-01-03 09:00:00
94.90365,17.628,1.181,23.289,9.689,86.49615,15.4475,36.26165,58.98375,35.2775,50.9765,2025-01-04 09:00:00
94.78755,17.601,1.1778499999999998,23.327,9.689,85.6173,15.3239,36.30705,58.879,35.2519,51.08325,2025-01-05 09:00:00
94.6564,17.583,1.1759,23.36,9.689,81.9844,15.19455,36.3562,58.76225,35.225049999999996,51.188,2025-01-06 09:00:00
94.20875000000001,17.5425,1.17185,23.3704,9.689,78.5235,15.01175,36.3995,58.62775,35.19025,51.282650000000004,2025-01-07 09:00:00
93.77555,17.5231,1.1684999999999999,23.3785,9.689,78.9923,14.7485,36.4643,58.511,35.1605,51.382999999999996,2025-01-08 09:00:00
93.64574999999999,17.4985,1.1664,23.39915,9.689,83.98825,14.496550000000001,36.5165,58.383,35.126,51.474000000000004,2025-01-09 09:00:00
93.5349,17.458,1.1632500000000001,23.4172,9.681000000000001,87.2892,14.20045,36.6438,58.255,35.0865,51.57355,2025-01-10 09:00:00
