timestamp,CALC000041,CALC000046,CALC000103,CALC000120,CALC000125,CALC000143,CALC000152,CALC000713,CALC000722,CALC000735,CALC000168,date,year_month
2023-01-12 00:00:00,71.7056,31.401,1.76,12.857,7.807,74.1094,19.1476,28.185,27.427,45.636,39.5792,2023-01-12,2023-01
2023-01-12 06:00:00,71.7272,31.401,1.758,12.82,7.791,80.3126,19.1406,28.171,27.424,45.599,39.5056,2023-01-12,2023-01
2023-01-12 12:00:00,71.6736,31.3716,1.758,12.801,7.791,79.797,19.1404,28.171,27.424,45.599,39.4718,2023-01-12,2023-01
2023-01-12 18:00:00,71.711,31.347,1.758,12.782,7.791,84.078,19.1358,28.159,27.424,45.599,39.4036,2023-01-12,2023-01
2023-01-13 00:00:00,71.7326,31.347,1.758,12.763,7.791,76.547,19.137,28.159,27.424,45.562,39.401,2023-01-13,2023-01
2023-01-13 06:00:00,71.7646,31.347,1.758,12.763,7.791,83.4376,19.1314,28.145,27.4114,45.562,39.3286,2023-01-13,2023-01
2023-01-13 12:00:00,71.6736,31.347,1.758,12.744,7.791,84.2814,19.1288,28.132,27.398,45.562,39.297,2023-01-13,2023-01
2023-01-13 18:00:00,71.7056,31.347,1.757,12.726,7.791,87.75,19.1276,28.118,27.398,45.5464,39.237,2023-01-13,2023-01
2023-01-14 00:00:00,71.7648,31.347,1.757,12.707,7.782,81.3906,19.1246,28.118,27.398,45.529,39.237,2023-01-14,2023-01
2023-01-14 06:00:00,71.401,31.347,1.7558,12.669,7.782,86.4844,19.1226,28.106,27.384,45.529,39.1752,2023-01-14,2023-01
2023-01-14 12:00:00,71.738,31.347,1.755,12.65,7.782,83.9688,19.1176,28.092,27.398,45.492,39.1642,2023-01-14,2023-01
2023-01-14 18:00:00,71.7326,31.2876,1.7546,12.632,7.782,88.2344,19.1132,28.079,27.3932,45.492,39.117,2023-01-14,2023-01
2023-01-15 00:00:00,71.818,31.267,1.755,12.632,7.782,82.5,19.0974,28.079,27.382,45.492,39.1098,2023-01-15,2023-01
2023-01-15 06:00:00,71.7914,31.2572,1.755,12.613,7.782,88.0314,19.1062,28.065,27.3754,45.492,39.061,2023-01-15,2023-01
2023-01-15 12:00:00,31.3902,31.2592,1.7546,12.594,7.782,87.2188,19.1046,28.065,27.373,45.455,39.032,2023-01-15,2023-01
2023-01-15 18:00:00,31.1764,31.267,1.7534,12.575,7.766,87.3128,19.0924,28.053,27.373,45.455,39.008,2023-01-15,2023-01
2023-01-16 00:00:00,31.604,31.267,1.7542,12.556,7.766,80.4374,19.0718,28.039,27.359,45.418,39.0112,2023-01-16,2023-01
2023-01-16 06:00:00,71.7702,31.2692,1.7534,12.538,7.7756,81.0156,19.0748,28.025,27.359,45.418,38.9586,2023-01-16,2023-01
2023-01-16 12:00:00,71.8234,31.267,1.753,12.5,7.782,77.9064,19.0902,28.025,27.3498,45.418,38.9336,2023-01-16,2023-01
2023-01-16 18:00:00,71.8288,31.267,1.7528,12.481,7.766,75.0782,19.0862,28.025,27.359,45.418,38.9024,2023-01-16,2023-01
2023-01-17 00:00:00,71.8448,31.2596,1.7526,12.462,7.766,65.6564,19.0832,28.025,27.3632,45.418,38.9016,2023-01-17,2023-01
2023-01-17 06:00:00,71.7806,31.2048,1.7522,12.4548,7.7676,72.1096,19.07,28.025,27.3718,45.3996,38.8306,2023-01-17,2023-01
2023-01-17 12:00:00,71.8234,31.1974,1.752,12.4326,7.7676,70.6718,19.0654,28.012,27.3684,45.386,38.8094,2023-01-17,2023-01
2023-01-17 18:00:00,71.7964,31.1932,1.7508,12.425,7.766,83.1562,19.0616,28.012,27.369,45.386,38.6804,2023-01-17,2023-01
2023-01-18 00:00:00,71.775,31.187,1.7508,12.4212,7.766,75.0156,19.0698,27.999,27.373,45.386,38.68,2023-01-18,2023-01
2023-01-18 06:00:00,71.8664,31.1918,1.7516,12.368,7.766,83.4844,19.0674,27.986,27.3616,45.3826,38.5904,2023-01-18,2023-01
2023-01-18 12:00:00,71.8394,31.187,1.7516,12.3644,7.766,79.4376,19.0612,27.972,27.3608,45.386,38.5798,2023-01-18,2023-01
2023-01-18 18:00:00,71.7592,31.1852,1.752,12.35,7.766,77.797,19.0588,27.959,27.359,45.386,38.536,2023-01-18,2023-01
2023-01-19 00:00:00,71.8342,31.16,1.752,12.312,7.766,67.3752,19.053,27.946,27.346,45.386,38.533,2023-01-19,2023-01
2023-01-19 06:00:00,71.8662,31.1708,1.752,12.3082,7.75,72.5624,19.0442,27.933,27.3438,45.386,38.446,2023-01-19,2023-01
2023-01-19 12:00:00,71.861,31.133,1.7522,12.293,7.75,68.7344,19.0404,27.933,27.342,45.386,38.4218,2023-01-19,2023-01
2023-01-19 18:00:00,71.893,31.133,1.7522,12.2854,7.75,77.3594,19.0116,27.919,27.3316,45.386,38.326,2023-01-19,2023-01
2023-01-20 00:00:00,71.8502,31.1246,1.752,12.256,7.75,73.3438,19.005,27.906,27.3324,45.3782,38.3012,2023-01-20,2023-01
2023-01-20 06:00:00,71.8558,31.1244,1.753,12.218,7.75,102.0938,18.9682,27.906,27.3324,45.349,38.0952,2023-01-20,2023-01
2023-01-20 12:00:00,71.7968,31.133,1.752,12.199,7.75,99.3438,18.962,27.893,27.32,45.349,38.0918,2023-01-20,2023-01
2023-01-20 18:00:00,71.8396,31.133,1.752,12.18,7.75,97.0314,18.9326,27.88,27.32,45.312,38.071,2023-01-20,2023-01
2023-01-21 00:00:00,71.8396,31.1052,1.752,12.162,7.75,89.2814,18.9276,27.867,27.308,45.275,38.0794,2023-01-21,2023-01
2023-01-21 06:00:00,71.8718,31.0774,1.748,12.143,7.75,84.219,18.894,27.853,27.3074,45.275,38.0854,2023-01-21,2023-01
2023-01-21 12:00:00,71.8074,31.0322,1.747,12.124,7.741,82.9376,18.889,27.841,27.301,45.242,38.0776,2023-01-21,2023-01
2023-01-21 18:00:00,71.8288,31.0144,1.747,12.105,7.741,89.0784,18.8734,27.828,27.2944,45.205,38.0214,2023-01-21,2023-01
2023-01-22 00:00:00,71.8504,31.0168,1.745,12.086,7.741,84.172,18.855,27.801,27.2868,45.168,38.0288,2023-01-22,2023-01
2023-01-22 06:00:00,71.8288,30.9964,1.7454,12.068,7.741,88.8124,18.84,27.801,27.2782,45.168,37.975,2023-01-22,2023-01
2023-01-22 12:00:00,71.8666,31.0028,1.745,12.03,7.725,82.828,18.8182,27.788,27.2798,45.131,37.9698,2023-01-22,2023-01
2023-01-22 18:00:00,71.8396,30.9638,1.7446,12.011,7.725,85.547,18.797,27.788,27.2704,45.131,37.9294,2023-01-22,2023-01
2023-01-23 00:00:00,71.8342,30.9632,1.7442,12.0034,7.725,77.6562,18.7772,27.767,27.269,45.094,37.934,2023-01-23,2023-01
2023-01-23 06:00:00,71.8666,30.9556,1.7434,11.992,7.725,77.25,18.7554,27.748,27.256,45.062,37.91,2023-01-23,2023-01
2023-01-23 12:00:00,71.818,30.951,1.743,11.974,7.725,72.2656,18.7454,27.748,27.256,45.062,37.887,2023-01-23,2023-01
2023-01-23 18:00:00,71.8772,30.9248,1.7428,11.955,7.725,81.2658,18.7266,27.736,27.242,45.025,37.7976,2023-01-23,2023-01
2023-01-24 00:00:00,71.7056,30.8936,1.7422,11.936,7.725,72.2968,18.707,27.723,27.242,44.988,37.796,2023-01-24,2023-01
2023-01-24 06:00:00,71.6526,30.8824,1.74,11.898,7.725,73.8594,18.69,27.723,27.231,44.988,37.7618,2023-01-24,2023-01
2023-01-24 12:00:00,71.4972,30.8942,1.738,11.88,7.725,73.8748,18.6736,27.709,27.231,44.951,37.7398,2023-01-24,2023-01
2023-01-24 18:00:00,71.4224,30.9026,1.738,11.88,7.725,89.0626,18.6576,27.696,27.2264,44.918,37.6394,2023-01-24,2023-01
2023-01-25 00:00:00,71.374,30.8692,1.7374,11.861,7.725,83.9844,18.64,27.683,27.217,44.881,37.638,2023-01-25,2023-01
2023-01-25 06:00:00,71.257,30.8788,1.737,11.842,7.725,99.6094,18.6254,27.683,27.2074,44.881,37.525,2023-01-25,2023-01
2023-01-25 12:00:00,71.2246,30.8692,1.7354,11.823,7.717,92.4688,18.6052,27.67,27.205,44.844,37.5328,2023-01-25,2023-01
2023-01-25 18:00:00,30.7058,30.921,1.735,11.805,7.717,86.1096,18.5902,27.657,27.205,44.8218,37.5342,2023-01-25,2023-01
2023-01-26 00:00:00,41.508,30.843,1.735,11.786,7.717,77.6406,18.5748,27.643,27.1998,44.811,37.542,2023-01-26,2023-01
2023-01-26 06:00:00,71.2886,30.843,1.735,11.7328,7.717,79.2814,18.5588,27.643,27.178,44.774,37.508,2023-01-26,2023-01
2023-01-26 12:00:00,71.257,30.843,1.735,11.654,7.717,71.75,18.54,27.6284,27.166,44.7552,37.5066,2023-01-26,2023-01
2023-01-26 18:00:00,71.3316,30.831,1.7342,11.579,7.717,87.5936,18.5206,27.604,27.1694,44.737,37.383,2023-01-26,2023-01
2023-01-27 00:00:00,71.3262,30.7656,1.733,11.523,7.717,80.6562,18.5058,27.604,27.1612,44.705,37.386,2023-01-27,2023-01
2023-01-27 06:00:00,71.3744,30.7842,1.733,11.466,7.7,82.8436,18.4868,27.591,27.14,44.668,37.351,2023-01-27,2023-01
2023-01-27 12:00:00,71.283,30.7668,1.732,11.391,7.717,78.047,18.4692,27.578,27.139,44.668,37.3648,2023-01-27,2023-01
2023-01-27 18:00:00,71.647,30.7442,1.732,11.316,7.7,88.2502,18.4508,27.565,27.139,44.635,37.296,2023-01-27,2023-01
2023-01-28 00:00:00,71.3582,30.74,1.7304,11.259,7.7,87.0782,18.4302,27.552,27.139,44.598,37.2764,2023-01-28,2023-01
2023-01-28 06:00:00,71.3424,30.7432,1.728,11.203,7.7,81.047,18.4142,27.539,27.112,44.598,37.288,2023-01-28,2023-01
2023-01-28 12:00:00,71.2778,30.738,1.727,11.128,7.7,75.2656,18.3954,27.539,27.1,44.561,37.291,2023-01-28,2023-01
2023-01-28 18:00:00,71.337,30.7368,1.727,11.071,7.7,82.172,18.376,27.513,27.112,44.528,37.2282,2023-01-28,2023-01
2023-01-29 00:00:00,71.3958,30.738,1.7266,11.0036,7.7,77.9222,18.3582,27.5,27.088,44.491,37.222,2023-01-29,2023-01
2023-01-29 06:00:00,71.4386,30.738,1.725,10.977,7.7,79.1564,18.3428,27.5,27.075,44.491,37.186,2023-01-29,2023-01
2023-01-29 12:00:00,71.4386,30.738,1.725,10.959,7.7,74.375,18.3224,27.487,27.075,44.459,37.1864,2023-01-29,2023-01
2023-01-29 18:00:00,71.4118,30.738,1.723,10.94,7.7,83.9374,18.304,27.474,27.075,44.422,37.1106,2023-01-29,2023-01
2023-01-30 00:00:00,71.4652,30.712,1.723,10.921,7.7,76.0156,18.2858,27.46,27.06,44.385,37.1148,2023-01-30,2023-01
2023-01-30 06:00:00,71.4332,30.632,1.7228,10.8944,7.7,87.1252,18.2598,27.46,27.049,44.385,37.021,2023-01-30,2023-01
2023-01-30 12:00:00,71.4918,30.632,1.7224,10.8536,7.7,80.7186,18.249,27.448,27.049,44.352,37.0312,2023-01-30,2023-01
2023-01-30 18:00:00,71.4708,30.632,1.722,10.846,7.692,84.0626,18.2286,27.435,27.049,44.315,36.9798,2023-01-30,2023-01
2023-01-31 00:00:00,71.4492,30.6342,1.722,10.846,7.692,75.7032,18.213,27.422,27.0374,44.282,36.99,2023-01-31,2023-01
2023-01-31 06:00:00,71.4384,30.632,1.72,10.8118,7.692,76.3752,18.19,27.409,27.022,44.282,36.9514,2023-01-31,2023-01
2023-01-31 12:00:00,71.417,30.632,1.718,10.808,7.692,70.172,18.1772,27.409,27.01,44.245,36.966,2023-01-31,2023-01
2023-01-31 18:00:00,71.4548,30.632,1.7174,10.789,7.692,81.9686,18.1594,27.396,27.01,44.208,36.8676,2023-01-31,2023-01
2023-02-01 00:00:00,71.4656,30.632,1.717,10.7746,7.692,74.0156,18.1422,27.396,27.01,44.176,36.8752,2023-02-01,2023-02
2023-02-01 06:00:00,71.364,30.632,1.717,10.771,7.692,74.5782,18.1306,27.383,26.985,44.176,36.8346,2023-02-01,2023-02
2023-02-01 12:00:00,71.257,30.631,1.717,10.752,7.692,71.1562,18.1078,27.37,26.997,44.139,36.813,2023-02-01,2023-02
2023-02-01 18:00:00,71.2938,30.6082,1.715,10.714,7.692,89.9376,18.0886,27.357,26.985,44.106,36.6618,2023-02-01,2023-02
2023-02-02 00:00:00,71.3154,30.5322,1.715,10.714,7.692,91.219,18.0758,27.344,26.972,44.069,36.6012,2023-02-02,2023-02
2023-02-02 06:00:00,71.364,30.527,1.715,10.695,7.676,100.4846,18.063,27.331,26.96,44.032,36.526,2023-02-02,2023-02
2023-02-02 12:00:00,71.3314,30.527,1.7142,10.677,7.676,92.5938,18.048,27.318,26.96,43.999,36.534,2023-02-02,2023-02
2023-02-02 18:00:00,71.3316,30.527,1.713,10.677,7.676,85.2188,18.0332,27.305,26.96,43.929,36.5432,2023-02-02,2023-02
2023-02-03 00:00:00,71.31,30.526,1.713,10.658,7.676,78.1564,18.019,27.292,26.9506,43.893,36.551,2023-02-03,2023-02
2023-02-03 06:00:00,71.3208,30.527,1.713,10.639,7.676,76.953,18.0036,27.292,26.933,43.856,36.526,2023-02-03,2023-02
2023-02-03 12:00:00,71.2084,30.527,1.712,10.62,7.676,71.7032,17.977,27.279,26.933,43.786,36.53,2023-02-03,2023-02
2023-02-03 18:00:00,71.2726,30.5228,1.712,10.602,7.676,78.7188,17.9476,27.266,26.9322,43.753,36.446,2023-02-03,2023-02
2023-02-04 00:00:00,71.2938,30.519,1.712,10.602,7.676,69.0782,17.9226,27.253,26.9234,43.679,36.4574,2023-02-04,2023-02
2023-02-04 06:00:00,71.31,30.5148,1.7088,10.602,7.676,77.875,17.895,27.253,26.909,43.646,36.3856,2023-02-04,2023-02
2023-02-04 12:00:00,71.2726,30.5082,1.7078,10.545,7.668,75.1408,17.8634,27.227,26.909,43.577,36.3788,2023-02-04,2023-02
2023-02-04 18:00:00,71.278,30.4824,1.707,10.5188,7.668,88.9844,17.8302,27.215,26.8986,43.54,36.2604,2023-02-04,2023-02
2023-02-05 00:00:00,71.294,30.422,1.707,10.47,7.668,81.3906,17.803,27.202,26.892,43.503,36.275,2023-02-05,2023-02
2023-02-05 06:00:00,71.2992,30.4192,1.7066,10.451,7.668,83.1094,17.7782,27.189,26.869,43.433,36.251,2023-02-05,2023-02
2023-02-05 12:00:00,71.257,30.411,1.705,10.432,7.668,78.4532,17.748,27.176,26.8684,43.4,36.2648,2023-02-05,2023-02
2023-02-05 18:00:00,71.2884,30.4116,1.705,10.395,7.668,87.3596,17.7174,27.163,26.8676,43.331,36.203,2023-02-05,2023-02
2023-02-06 00:00:00,71.31,30.3996,1.705,10.338,7.668,80.9688,17.69,27.1574,26.8482,43.298,36.22,2023-02-06,2023-02
2023-02-06 06:00:00,71.4064,30.396,1.705,10.32,7.668,80.3126,17.644,27.137,26.8374,43.261,36.189,2023-02-06,2023-02
2023-02-06 12:00:00,71.3154,30.396,1.705,10.301,7.668,76.6096,17.636,27.137,26.832,43.191,36.1948,2023-02-06,2023-02
2023-02-06 18:00:00,71.369,30.396,1.703,10.282,7.668,85.547,17.6108,27.111,26.832,43.158,36.12,2023-02-06,2023-02
2023-02-07 00:00:00,71.4494,30.396,1.703,10.263,7.668,75.9376,17.5872,27.099,26.818,43.089,36.1278,2023-02-07,2023-02
2023-02-07 06:00:00,71.4386,30.422,1.702,10.244,7.668,77.6718,17.5532,27.086,26.805,43.056,36.1046,2023-02-07,2023-02
2023-02-07 12:00:00,71.4062,30.501,1.7008,10.244,7.676,71.6564,17.5738,27.073,26.804,43.0174,36.1702,2023-02-07,2023-02
2023-02-07 18:00:00,72.4168,30.527,1.7028,10.263,7.7202,82.4844,17.668,27.073,26.791,42.986,36.112,2023-02-07,2023-02
2023-02-08 00:00:00,72.7486,30.606,1.7024,10.244,7.725,90.6094,17.719,27.06,26.786,42.986,36.0666,2023-02-08,2023-02
2023-02-08 06:00:00,72.861,30.632,1.702,10.244,7.741,98.8438,17.7104,27.047,26.78,42.949,36.025,2023-02-08,2023-02
2023-02-08 12:00:00,72.861,30.712,1.702,10.226,7.741,91.5314,17.7386,27.035,26.78,42.949,36.051,2023-02-08,2023-02
2023-02-08 18:00:00,72.8772,30.712,1.702,10.188,7.75,83.6406,17.7622,27.035,26.768,42.949,36.058,2023-02-08,2023-02
2023-02-09 00:00:00,72.914,30.738,1.7016,10.1804,7.75,72.2812,17.7884,27.012,26.754,42.916,36.0762,2023-02-09,2023-02
2023-02-09 06:00:00,72.909,30.817,1.7,10.169,7.766,82.0312,17.7898,27.009,26.754,42.916,35.997,2023-02-09,2023-02
2023-02-09 12:00:00,72.914,30.817,1.7,10.15,7.766,72.9534,17.8138,26.995,26.74,42.916,36.012,2023-02-09,2023-02
2023-02-09 18:00:00,72.984,30.8362,1.6984,10.15,7.766,83.2188,17.8408,26.983,26.74,42.916,35.9384,2023-02-09,2023-02
2023-02-10 00:00:00,73.0372,30.843,1.7,10.15,7.766,75.9844,17.86,26.957,26.729,42.879,35.9532,2023-02-10,2023-02
2023-02-10 06:00:00,73.0106,30.843,1.698,10.132,7.766,83.9842,17.842,26.957,26.716,42.879,35.8794,2023-02-10,2023-02
2023-02-10 12:00:00,73.0214,30.843,1.698,10.094,7.766,78.3126,17.8436,26.944,26.704,42.81,35.905,2023-02-10,2023-02
2023-02-10 18:00:00,73.0962,30.843,1.698,10.075,7.766,82.0938,17.8316,26.931,26.704,42.777,35.8754,2023-02-10,2023-02
2023-02-11 00:00:00,73.0856,30.921,1.698,10.056,7.766,75.9532,17.8124,26.919,26.704,42.707,35.896,2023-02-11,2023-02
2023-02-11 06:00:00,73.1284,30.921,1.697,10.056,7.782,81.25,17.7974,26.906,26.6822,42.674,35.8636,2023-02-11,2023-02
2023-02-11 12:00:00,73.0804,30.921,1.697,10.0452,7.782,77.344,17.7712,26.893,26.677,42.637,35.8884,2023-02-11,2023-02
2023-02-11 18:00:00,73.1072,30.921,,10.038,7.782,82.9218,17.7436,26.868,26.677,42.568,35.8598,2023-02-11,2023-02
2023-02-12 00:00:00,73.0858,30.921,,10.0,7.782,78.125,17.7142,26.843,26.665,42.535,35.881,2023-02-12,2023-02
2023-02-12 06:00:00,73.1604,30.921,,10.0,7.791,83.2498,17.6908,26.83,26.652,42.465,35.8522,2023-02-12,2023-02
2023-02-12 12:00:00,73.1014,30.921,,9.981,7.791,78.25,17.664,26.817,26.652,42.432,35.881,2023-02-12,2023-02
2023-02-12 18:00:00,73.1072,30.921,,9.962,7.791,79.8126,17.6352,26.792,26.641,42.363,35.863,2023-02-12,2023-02
2023-02-13 00:00:00,73.1334,30.921,,9.944,7.791,73.1562,17.6086,26.779,26.641,42.293,35.8814,2023-02-13,2023-02
2023-02-13 06:00:00,73.155,30.921,1.693,9.944,7.807,89.375,17.5828,26.753,26.627,42.223,35.78,2023-02-13,2023-02
2023-02-13 12:00:00,73.155,30.921,1.693,9.925,7.807,83.2188,17.5498,26.7304,26.614,42.153,35.8116,2023-02-13,2023-02
2023-02-13 18:00:00,73.1178,30.921,1.693,9.906,7.807,83.6096,17.513,26.689,26.614,42.084,35.806,2023-02-13,2023-02
2023-02-14 00:00:00,73.0056,30.921,1.693,9.906,7.807,76.9062,17.4826,26.658,26.602,42.0082,35.828,2023-02-14,2023-02
2023-02-14 06:00:00,72.9572,30.921,1.692,9.887,7.807,87.2188,17.452,26.639,26.59,41.948,35.766,2023-02-14,2023-02
2023-02-14 12:00:00,72.8124,30.921,1.69,9.868,7.807,81.9686,17.419,26.613,26.577,41.879,35.797,2023-02-14,2023-02
2023-02-14 18:00:00,72.8556,30.921,1.69,9.868,7.807,83.0938,17.384,26.5952,26.577,41.776,35.7822,2023-02-14,2023-02
2023-02-15 00:00:00,72.7594,30.921,1.6904,9.85,7.807,76.7034,17.35,26.576,26.564,41.71,35.812,2023-02-15,2023-02
2023-02-15 06:00:00,72.6254,30.921,1.69,9.812,7.807,84.766,17.322,26.563,26.55,41.641,35.7518,2023-02-15,2023-02
2023-02-15 12:00:00,72.5778,30.921,1.69,9.793,7.807,79.0626,17.2928,26.538,26.55,41.575,35.783,2023-02-15,2023-02
2023-02-15 18:00:00,72.6364,30.921,1.69,9.793,7.807,87.6566,17.232,26.5,26.538,41.505,35.742,2023-02-15,2023-02
2023-02-16 00:00:00,72.6202,30.921,1.69,9.774,7.807,81.2656,17.1884,26.487,26.538,41.436,35.766,2023-02-16,2023-02
2023-02-16 06:00:00,72.5454,30.921,1.69,9.756,7.807,83.8594,17.1806,26.463,26.513,41.37,35.752,2023-02-16,2023-02
2023-02-16 12:00:00,72.433,30.921,1.69,9.737,7.807,79.141,17.1586,26.45,26.513,41.3,35.7758,2023-02-16,2023-02
2023-02-16 18:00:00,72.4922,30.921,1.69,9.718,7.807,87.2504,17.1028,26.437,26.5,41.235,35.7294,2023-02-16,2023-02
2023-02-17 00:00:00,72.5136,30.843,1.69,9.718,7.807,81.6878,17.054,26.411,26.5,41.165,35.7646,2023-02-17,2023-02
2023-02-17 06:00:00,72.5186,30.843,1.69,9.699,7.807,82.8124,17.041,26.4,26.474,41.099,35.751,2023-02-17,2023-02
2023-02-17 12:00:00,72.5078,30.843,1.6888,9.68,7.807,77.6092,17.0006,26.387,26.462,41.03,35.797,2023-02-17,2023-02
2023-02-17 18:00:00,72.54,30.843,1.6884,9.662,7.807,87.5624,16.9208,26.361,26.462,40.96,35.7564,2023-02-17,2023-02
2023-02-18 00:00:00,72.54,30.843,1.69,9.662,7.807,81.2968,16.8546,26.336,26.45,40.8686,35.7972,2023-02-18,2023-02
2023-02-18 06:00:00,72.5508,30.843,1.688,9.624,7.807,86.6252,16.837,26.324,26.4282,40.8088,35.778,2023-02-18,2023-02
2023-02-18 12:00:00,72.5724,30.921,1.6876,9.605,7.807,81.6096,16.787,26.311,26.423,40.759,35.8192,2023-02-18,2023-02
2023-02-18 18:00:00,72.6044,30.921,1.688,9.586,7.815,85.8594,16.711,26.286,26.423,40.722,35.8078,2023-02-18,2023-02
2023-02-19 00:00:00,72.6258,30.843,1.688,9.5824,7.815,80.7186,16.647,26.273,26.411,40.689,35.85,2023-02-19,2023-02
2023-02-19 06:00:00,72.594,30.843,1.688,9.568,7.831,84.1094,16.634,26.261,26.386,40.689,35.8458,2023-02-19,2023-02
2023-02-19 12:00:00,72.5454,30.843,1.687,9.5528,7.831,79.4998,16.597,26.261,26.386,40.656,35.893,2023-02-19,2023-02
2023-02-19 18:00:00,72.6042,30.843,1.6872,9.549,7.815,81.7032,16.521,26.236,26.386,40.623,35.881,2023-02-19,2023-02
2023-02-20 00:00:00,72.6204,30.843,1.688,9.53,7.815,73.2032,16.458,26.223,26.373,40.591,35.92,2023-02-20,2023-02
2023-02-20 06:00:00,72.62,30.843,1.6872,9.511,7.831,76.2032,16.446,26.223,26.361,40.554,35.896,2023-02-20,2023-02
2023-02-20 12:00:00,72.567,30.843,1.687,9.492,7.831,71.6094,16.395,26.211,26.348,40.521,35.934,2023-02-20,2023-02
2023-02-20 18:00:00,72.6524,30.843,1.687,9.474,7.831,77.4844,16.32,26.187,26.348,40.488,35.905,2023-02-20,2023-02
2023-02-21 00:00:00,72.6956,30.843,1.687,9.474,7.815,69.0314,16.257,26.187,26.336,40.455,35.958,2023-02-21,2023-02
2023-02-21 06:00:00,72.6848,30.843,1.685,9.455,7.831,66.6564,16.208,26.174,26.324,40.455,35.9734,2023-02-21,2023-02
2023-02-21 12:00:00,72.6362,30.843,1.683,9.417,7.8246,69.6406,16.158,26.161,26.3144,40.422,35.9614,2023-02-21,2023-02
2023-02-21 18:00:00,72.6148,30.843,1.683,9.398,3.6792,69.5156,16.086,26.149,26.31,40.39,35.9606,2023-02-21,2023-02
2023-02-22 00:00:00,72.5724,30.843,1.683,9.38,0.033,62.813,16.0104,26.136,26.31,40.353,36.0002,2023-02-22,2023-02
2023-02-22 06:00:00,72.4064,30.843,1.683,9.38,7.804,77.0626,15.971,26.136,26.285,40.353,35.924,2023-02-22,2023-02
2023-02-22 12:00:00,72.2622,30.843,1.683,9.361,7.7974,70.1408,15.921,26.124,26.285,40.32,35.9754,2023-02-22,2023-02
2023-02-22 18:00:00,72.2886,30.843,1.683,9.342,7.486,71.2032,15.859,26.112,26.274,40.287,35.989,2023-02-22,2023-02
2023-02-23 00:00:00,72.2834,30.843,1.683,9.323,6.7302,64.1876,15.795,26.099,26.274,40.254,36.0452,2023-02-23,2023-02
2023-02-23 06:00:00,72.0644,30.843,1.683,9.305,7.807,79.1096,15.7152,26.074,26.26,40.221,36.006,2023-02-23,2023-02
2023-02-23 12:00:00,71.9842,30.843,1.683,9.305,7.807,72.9378,15.6358,26.074,26.274,40.221,36.0818,2023-02-23,2023-02
2023-02-23 18:00:00,72.1444,30.843,1.6878,9.305,7.807,84.6564,15.5724,26.074,26.2816,40.189,36.071,2023-02-23,2023-02
2023-02-24 00:00:00,74.9466,30.843,1.6888,9.305,7.807,76.5782,15.5082,26.086,26.309,40.189,36.1524,2023-02-24,2023-02
2023-02-24 06:00:00,75.7382,30.843,1.6888,9.2898,7.807,78.0468,15.513,26.1572,26.324,40.189,36.166,2023-02-24,2023-02
2023-02-24 12:00:00,75.909,30.843,1.688,9.267,7.807,71.1564,15.4852,26.198,26.324,40.189,36.2334,2023-02-24,2023-02
2023-02-24 18:00:00,75.9522,30.843,1.688,9.267,7.807,80.172,15.439,26.223,26.336,40.189,36.207,2023-02-24,2023-02
2023-02-25 00:00:00,76.075,30.843,1.688,9.248,7.807,70.8438,15.4108,26.249,26.336,40.189,36.2804,2023-02-25,2023-02
2023-02-25 06:00:00,76.016,30.843,1.6884,9.2146,7.807,81.8438,15.402,26.261,26.336,40.221,36.2572,2023-02-25,2023-02
2023-02-25 12:00:00,74.2834,30.921,1.688,9.192,7.807,74.2658,15.365,26.273,26.336,40.221,36.346,2023-02-25,2023-02
2023-02-25 18:00:00,76.2138,30.9154,1.688,9.192,7.807,84.6092,15.329,26.286,26.336,40.221,36.33,2023-02-25,2023-02
2023-02-26 00:00:00,76.1284,30.921,1.688,9.1692,7.807,84.4374,15.28,26.298,26.348,40.221,36.3784,2023-02-26,2023-02
2023-02-26 06:00:00,76.0644,30.843,1.688,9.1692,7.807,80.4378,15.229,26.298,26.336,40.254,36.4436,2023-02-26,2023-02
2023-02-26 12:00:00,75.9576,30.8638,1.688,9.154,7.791,74.9376,15.1652,26.324,26.3374,40.254,36.5302,2023-02-26,2023-02
2023-02-26 18:00:00,76.1446,30.8648,1.688,9.135,7.791,85.875,15.0988,26.324,26.3402,40.254,36.5102,2023-02-26,2023-02
2023-02-27 00:00:00,76.257,30.843,1.688,9.117,7.791,74.4376,15.0614,26.324,26.3346,40.254,36.5846,2023-02-27,2023-02
2023-02-27 06:00:00,76.3958,30.843,1.688,9.117,7.791,76.1562,15.013,26.336,26.324,40.254,36.5918,2023-02-27,2023-02
2023-02-27 12:00:00,76.3316,30.8526,1.688,9.1056,7.791,68.8908,14.927,26.336,26.336,40.254,36.6616,2023-02-27,2023-02
2023-02-27 18:00:00,76.337,30.8478,1.688,9.098,7.791,82.1564,14.815,26.348,26.324,40.254,36.6174,2023-02-27,2023-02
2023-02-28 00:00:00,76.3532,30.843,1.688,9.0904,7.791,73.6096,14.7248,26.361,26.324,40.254,36.72,2023-02-28,2023-02
2023-02-28 06:00:00,76.3638,30.872,1.688,9.079,7.791,79.5624,14.6244,26.361,26.31,40.2854,36.735,2023-02-28,2023-02
2023-02-28 12:00:00,76.3154,30.8644,1.688,9.06,7.791,75.8908,14.528,26.374,26.31,40.287,36.8236,2023-02-28,2023-02
